FECHA,ASESOR,CIUDAD,CLASIFICACION,CATEGORIA,PRODUCTO,VALOR_U,CANTIDAD
2019-06-30,Camila,Cartagena,Importados,Bioestimulantes,Zin Stress,41097.8182450882,57.0
2019-06-30,Juliana,Cali,Importados,Especiales,Solugybb,40881.7707548007,37.0
2019-06-30,Ana Maria,Barranquilla,Importados,Fertirrigación,Calcio,40509.8604322344,30.0
2019-06-30,Ana Maria,Medellín,Nacionales,Edáficos,Campofos,39176.5387778888,25.0
2019-06-30,Juliana,Cali,Nacionales,Foliares,Rendimiento,39111.7245308025,82.0
2019-06-30,Juliana,Medellín,Nacionales,Coadyuvantes,Trionex,38988.2688220668,22.0
2019-06-30,Ana Maria,Cali,Nacionales,Foliares,Triplehoja,38296.9168531468,25.0
2019-06-30,Ana Maria,Barranquilla,Importados,Fertirrigación,Frutales,37565.4417788878,26.0
2019-06-30,Ana Maria,Cartagena,Importados,Fertirrigación,Humus 15,37312.3575759796,50.0
2019-07-01,Camila,Bogotá,Importados,Fertirrigación,Calcio,37807.7236072816,86.0
2019-07-02,Juliana,Barranquilla,Importados,Fertirrigación,Frutales,46085.0,30.0
2019-07-02,Camila,Cali,Importados,Especiales,Solugybb,42424.9671139971,23.0
2019-07-02,Juliana,Cali,Importados,Bioestimulantes,Cogollando,40602.4522137862,48.0
2019-07-02,Ana Maria,Bogotá,Nacionales,Edáficos,Campofos,40008.3216154956,30.0
2019-07-02,Ana Maria,Barranquilla,Importados,Fertirrigación,Calcio,38966.6640730381,49.0
2019-07-02,Ana Maria,Barranquilla,Importados,Especiales,Solugybb,38685.8023356643,38.0
2019-07-02,Juliana,Medellín,Importados,Fertirrigación,Frutales,37236.7409543789,36.0
2019-07-03,Juliana,Medellín,Importados,Especiales,Solugybb,39117.8973162393,49.0
2019-07-04,Ana Maria,Barranquilla,Nacionales,Edáficos,Zinc,43844.7077644578,22.0
2019-07-04,Ana Maria,Cali,Importados,Bioestimulantes,Actiplant,43597.7963469863,30.0
2019-07-04,Ana Maria,Barranquilla,Importados,Especiales,Solugybb,41772.195054057,84.0
2019-07-04,Camila,Medellín,Nacionales,Foliares,Molib-K,39022.2191419691,66.0
2019-07-05,Juliana,Medellín,Nacionales,Edáficos,Boro,41528.370029304,23.0
2019-07-05,Ana Maria,Cartagena,Importados,Fertirrigación,Calcio,40557.6995193695,76.0
2019-07-05,Ana Maria,Cali,Importados,Bioestimulantes,Aminogib,39924.989012099,43.0
2019-07-05,Ana Maria,Barranquilla,Importados,Fertirrigación,Hierro,39894.1250849151,37.0
2019-07-05,Ana Maria,Medellín,Nacionales,Coadyuvantes,Fluyex,39468.2028897769,88.0
2019-07-05,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,39341.6607883228,48.0
2019-07-05,Ana Maria,Barranquilla,Nacionales,Foliares,Creciplant,39105.5517453657,59.0
2019-07-05,Juliana,Bogotá,Importados,Bioestimulantes,Aminogib,38753.702975469,20.0
2019-07-05,Juliana,Bogotá,Nacionales,Foliares,Molib-K,37303.0983978244,78.0
2019-07-07,Ana Maria,Medellín,Nacionales,Edáficos,Menores,64087.0,45.0
2019-07-07,Camila,Cartagena,Nacionales,Foliares,Rendimiento,40005.2352227772,43.0
2019-07-07,Ana Maria,Medellín,Importados,Fertirrigación,Humus 15,37440.4428737929,27.0
2019-07-08,Camila,Barranquilla,Nacionales,Coadyuvantes,Siliconex,54732.0,66.0
2019-07-08,Camila,Cartagena,Nacionales,Edáficos,Zinc,42440.3990775891,59.0
2019-07-08,Juliana,Cali,Nacionales,Foliares,Rendimiento,38602.4697322677,34.0
2019-07-08,Ana Maria,Medellín,Nacionales,Coadyuvantes,Aquafull,38591.6673577534,39.0
2019-07-09,Camila,Bogotá,Nacionales,Foliares,Rendimiento,52151.0,63.0
2019-07-09,Juliana,Barranquilla,Importados,Fertirrigación,Calcio,42955.8266615607,21.0
2019-07-09,Ana Maria,Bogotá,Nacionales,Foliares,Fertiverdor,40424.9846324786,56.0
2019-07-09,Juliana,Medellín,Importados,Bioestimulantes,Actiplant,39854.001979576,52.0
2019-07-09,Ana Maria,Medellín,Nacionales,Edáficos,Boro,36951.2496279276,86.0
2019-07-10,Camila,Cartagena,Importados,Fertirrigación,Humus 15,42147.1917693418,34.0
2019-07-10,Camila,Cartagena,Nacionales,Foliares,Fertiverdor,41769.1086613387,32.0
2019-07-10,Juliana,Barranquilla,Importados,Fertirrigación,Calcio,41596.2706691087,62.0
2019-07-10,Juliana,Medellín,Importados,Fertirrigación,Manganeso,40028.3831681652,44.0
2019-07-10,Camila,Medellín,Nacionales,Coadyuvantes,Aquafull,39065.4286400266,81.0
2019-07-10,Camila,Cali,Importados,Fertirrigación,Hierro,38178.0907334887,90.0
2019-07-10,Juliana,Medellín,Nacionales,Coadyuvantes,Aquafull,38175.0043407703,57.0
2019-07-11,Juliana,Barranquilla,Nacionales,Foliares,Creciplant,29285.0,43.0
2019-07-11,Ana Maria,Cali,Importados,Fertirrigación,Frutales,46085.0,40.0
2019-07-11,Juliana,Bogotá,Importados,Bioestimulantes,Cogollando,39863.2611577311,78.0
2019-07-11,Ana Maria,Medellín,Nacionales,Edáficos,Menores,38372.5334747475,50.0
2019-07-11,Ana Maria,Bogotá,Nacionales,Foliares,Molib-K,37815.4395890776,37.0
2019-07-12,Juliana,Bogotá,Nacionales,Coadyuvantes,Fluyex,38804.6284553224,34.0
2019-07-13,Camila,Cali,Nacionales,Edáficos,Campofos,40877.0,87.0
2019-07-13,Camila,Cartagena,Importados,Bioestimulantes,Cogollando,40929.6098419358,64.0
2019-07-13,Camila,Bogotá,Nacionales,Foliares,Creciplant,40244.4306584526,84.0
2019-07-13,Ana Maria,Bogotá,Nacionales,Foliares,Triplehoja,38719.7526555666,90.0
2019-07-13,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Trionex,38616.3584995005,38.0
2019-07-14,Camila,Cali,Importados,Bioestimulantes,Zin Stress,42285.0,65.0
2019-07-14,Ana Maria,Cali,Importados,Especiales,Fruit Cover,39469.7460861361,47.0
2019-07-14,Juliana,Medellín,Importados,Especiales,Fruit Cover,39426.5365880786,71.0
2019-07-15,Ana Maria,Bogotá,Importados,Fertirrigación,Calcio,37275.0,32.0
2019-07-15,Ana Maria,Cali,Nacionales,Edáficos,Boro,42394.0,59.0
2019-07-15,Ana Maria,Cali,Nacionales,Edáficos,Zinc,43278.3547006327,31.0
2019-07-15,Juliana,Bogotá,Nacionales,Edáficos,Campofos,40997.5104817405,73.0
2019-07-15,Juliana,Bogotá,Nacionales,Foliares,Triplehoja,39870.9771395271,73.0
2019-07-15,Camila,Cartagena,Importados,Especiales,Fruit Cover,39855.5451759352,51.0
2019-07-15,Camila,Cali,Nacionales,Coadyuvantes,Fluyex,38619.4448922189,50.0
2019-07-16,Juliana,Medellín,Importados,Fertirrigación,Manganeso,50591.0,61.0
2019-07-16,Ana Maria,Barranquilla,Importados,Bioestimulantes,Cogollando,42943.4810906871,46.0
2019-07-16,Ana Maria,Barranquilla,Nacionales,Foliares,Creciplant,40736.7102970363,73.0
2019-07-16,Ana Maria,Cali,Importados,Fertirrigación,Humus 15,38158.0291808192,85.0
2019-07-17,Camila,Barranquilla,Nacionales,Coadyuvantes,Siliconex,42458.9174338994,23.0
2019-07-17,Camila,Cali,Importados,Fertirrigación,Frutales,41386.395964258,88.0
2019-07-17,Ana Maria,Cali,Importados,Bioestimulantes,Zin Stress,39533.0171368631,30.0
2019-07-18,Ana Maria,Cali,Importados,Fertirrigación,Humus 15,41877.1324064824,45.0
2019-07-18,Camila,Cartagena,Nacionales,Edáficos,Zinc,41474.3581567322,58.0
2019-07-18,Ana Maria,Cartagena,Importados,Especiales,Solugybb,41361.7048225108,25.0
2019-07-18,Juliana,Medellín,Importados,Fertirrigación,Hierro,40264.4922111222,52.0
2019-07-18,Ana Maria,Bogotá,Importados,Fertirrigación,Calcio,39397.2158572538,44.0
2019-07-18,Camila,Barranquilla,Importados,Especiales,Fruit Cover,38097.8445228105,90.0
2019-07-19,Juliana,Cartagena,Nacionales,Foliares,Molib-K,26979.0,86.0
2019-07-19,Camila,Barranquilla,Nacionales,Foliares,Rendimiento,43954.2747059607,71.0
2019-07-19,Ana Maria,Barranquilla,Importados,Especiales,Solugybb,43286.0706824287,74.0
2019-07-19,Camila,Barranquilla,Importados,Fertirrigación,Hierro,41449.667014985,51.0
2019-07-19,Juliana,Bogotá,Importados,Bioestimulantes,Aminogib,40283.0105674326,21.0
2019-07-19,Juliana,Cali,Importados,Fertirrigación,Frutales,39684.2503800644,79.0
2019-07-19,Juliana,Bogotá,Nacionales,Edáficos,Zinc,39107.0949417249,66.0
2019-07-19,Camila,Medellín,Nacionales,Foliares,Fertiverdor,37411.1221429681,34.0
2019-07-20,Ana Maria,Barranquilla,Nacionales,Edáficos,Zinc,41137.9413504273,26.0
2019-07-21,Juliana,Medellín,Nacionales,Coadyuvantes,Siliconex,42756.7543312243,28.0
2019-07-21,Ana Maria,Cartagena,Nacionales,Edáficos,Menores,42391.0167940948,76.0
2019-07-21,Camila,Barranquilla,Nacionales,Coadyuvantes,Siliconex,41327.7545026085,41.0
2019-07-21,Ana Maria,Cali,Nacionales,Foliares,Desarrollo,40073.1358625818,43.0
2019-07-22,Juliana,Barranquilla,Nacionales,Coadyuvantes,Siliconex,43730.5112338772,34.0
2019-07-22,Ana Maria,Medellín,Nacionales,Edáficos,Menores,38775.3077244977,61.0
2019-07-22,Ana Maria,Medellín,Nacionales,Foliares,Triplehoja,37437.3564810745,77.0
2019-07-23,Juliana,Medellín,Nacionales,Edáficos,Zinc,30773.0,53.0
2019-07-23,Camila,Medellín,Importados,Bioestimulantes,Actiplant,39597.8313839494,46.0
2019-07-23,Camila,Cartagena,Nacionales,Foliares,Molib-K,39136.4156725497,61.0
2019-07-24,Camila,Medellín,Importados,Bioestimulantes,Actiplant,41766.0222686203,64.0
2019-07-24,Ana Maria,Cali,Nacionales,Coadyuvantes,Aquafull,41755.2198941059,28.0
2019-07-24,Ana Maria,Bogotá,Nacionales,Edáficos,Menores,41573.1227237207,65.0
2019-07-24,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,39557.7082786103,89.0
2019-07-24,Ana Maria,Cali,Importados,Fertirrigación,Humus 15,36974.3975733156,53.0
2019-07-25,Ana Maria,Cali,Nacionales,Coadyuvantes,Fluyex,33559.0,67.0
2019-07-25,Ana Maria,Cali,Nacionales,Coadyuvantes,Trionex,64755.0,42.0
2019-07-25,Juliana,Bogotá,Nacionales,Coadyuvantes,Fluyex,43915.6947969808,24.0
2019-07-26,Juliana,Barranquilla,Nacionales,Foliares,Rendimiento,52151.0,43.0
2019-07-26,Juliana,Cartagena,Nacionales,Edáficos,Campofos,41330.8408953269,30.0
2019-07-26,Juliana,Cali,Nacionales,Coadyuvantes,Trionex,39367.8951264291,62.0
2019-07-26,Juliana,Bogotá,Importados,Fertirrigación,Frutales,38904.9362186702,59.0
2019-07-26,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Aquafull,38266.0529259629,77.0
2019-07-27,Camila,Cali,Nacionales,Coadyuvantes,Fluyex,33559.0,59.0
2019-07-27,Ana Maria,Barranquilla,Importados,Fertirrigación,Humus 15,39974.3712955933,36.0
2019-07-27,Ana Maria,Cali,Nacionales,Edáficos,Zinc,39952.7665465645,34.0
2019-07-27,Juliana,Cali,Nacionales,Edáficos,Menores,39741.3486453546,70.0
2019-07-27,Camila,Medellín,Nacionales,Edáficos,Boro,39438.8821589521,37.0
2019-07-27,Juliana,Barranquilla,Importados,Bioestimulantes,Actiplant,37309.2711832612,33.0
2019-07-28,Juliana,Medellín,Nacionales,Foliares,Molib-K,42823.1117746698,61.0
2019-07-28,Juliana,Medellín,Importados,Fertirrigación,Manganeso,41691.9488433788,66.0
2019-07-28,Juliana,Bogotá,Importados,Fertirrigación,Manganeso,38864.8131133311,41.0
2019-07-28,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,38543.8282706183,49.0
2019-07-29,Juliana,Bogotá,Nacionales,Edáficos,Zinc,30773.0,31.0
2019-07-29,Camila,Barranquilla,Importados,Fertirrigación,Manganeso,42685.7672987013,79.0
2019-07-29,Camila,Cartagena,Nacionales,Foliares,Molib-K,41798.4293921634,43.0
2019-07-29,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Aquafull,40245.9738548118,43.0
2019-07-29,Juliana,Bogotá,Nacionales,Coadyuvantes,Fluyex,39286.1057193917,49.0
2019-07-29,Ana Maria,Bogotá,Nacionales,Edáficos,Menores,37287.6664342324,41.0
2019-07-29,Camila,Cali,Nacionales,Edáficos,Zinc,37068.5325512265,50.0
2019-07-30,Juliana,Cali,Nacionales,Foliares,Rendimiento,40654.9208899989,90.0
2019-07-30,Ana Maria,Cali,Nacionales,Edáficos,Zinc,39025.3055346875,35.0
2019-07-31,Ana Maria,Cartagena,Nacionales,Foliares,Desarrollo,26057.0,45.0
2019-07-31,Camila,Medellín,Nacionales,Foliares,Fertiverdor,43225.88602442,47.0
2019-07-31,Ana Maria,Medellín,Nacionales,Foliares,Triplehoja,42678.0513169053,45.0
2019-07-31,Ana Maria,Barranquilla,Nacionales,Foliares,Creciplant,41228.9899356199,31.0
2019-07-31,Juliana,Cali,Nacionales,Foliares,Rendimiento,40145.6660914641,63.0
2019-08-01,Juliana,Bogotá,Importados,Bioestimulantes,Actiplant,34199.0,47.0
2019-08-01,Camila,Medellín,Nacionales,Foliares,Fertiverdor,38596.2969468309,62.0
2019-08-01,Camila,Bogotá,Importados,Fertirrigación,Manganeso,37644.1447932068,86.0
2019-08-02,Ana Maria,Bogotá,Nacionales,Foliares,Fertiverdor,63922.0,56.0
2019-08-02,Juliana,Medellín,Nacionales,Edáficos,Campofos,43806.1278554778,69.0
2019-08-02,Ana Maria,Barranquilla,Importados,Fertirrigación,Calcio,43634.8330596071,56.0
2019-08-02,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Aquafull,42958.9130542791,48.0
2019-08-02,Camila,Medellín,Importados,Fertirrigación,Humus 15,42446.5718630259,27.0
2019-08-02,Ana Maria,Bogotá,Nacionales,Coadyuvantes,Trionex,41624.0482035742,54.0
2019-08-02,Camila,Cartagena,Importados,Bioestimulantes,Zin Stress,39031.4783201243,52.0
2019-08-02,Juliana,Bogotá,Importados,Fertirrigación,Manganeso,37077.7917293817,21.0
2019-08-03,Camila,Medellín,Importados,Fertirrigación,Manganeso,42407.991954046,60.0
2019-08-03,Juliana,Cartagena,Importados,Especiales,Solugybb,42295.3386198246,52.0
2019-08-03,Juliana,Bogotá,Importados,Fertirrigación,Manganeso,37591.6761169941,83.0
2019-08-03,Ana Maria,Barranquilla,Importados,Bioestimulantes,Actiplant,37060.8165694306,27.0
2019-08-04,Ana Maria,Medellín,Importados,Especiales,Solugybb,42672.0,66.0
2019-08-04,Camila,Bogotá,Nacionales,Foliares,Rendimiento,43633.2898632479,48.0
2019-08-04,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Siliconex,41622.505007215,71.0
2019-08-04,Ana Maria,Cali,Nacionales,Coadyuvantes,Siliconex,38131.7948427128,24.0
2019-08-05,Camila,Medellín,Nacionales,Foliares,Triplehoja,42249.0427290487,78.0
2019-08-05,Camila,Barranquilla,Nacionales,Coadyuvantes,Trionex,38367.9038856699,62.0
2019-08-06,Camila,Medellín,Nacionales,Edáficos,Zinc,39508.325995116,31.0
2019-08-06,Camila,Cali,Importados,Fertirrigación,Frutales,39120.9837089577,53.0
2019-08-06,Camila,Medellín,Nacionales,Foliares,Triplehoja,37750.6253419913,79.0
2019-08-07,Ana Maria,Bogotá,Nacionales,Edáficos,Menores,64087.0,75.0
2019-08-07,Camila,Barranquilla,Nacionales,Edáficos,Campofos,40846.2772385392,68.0
2019-08-07,Camila,Medellín,Importados,Bioestimulantes,Aminogib,37992.9071703852,34.0
2019-08-07,Ana Maria,Medellín,Nacionales,Foliares,Desarrollo,37800.0076254856,39.0
2019-08-08,Ana Maria,Cali,Importados,Bioestimulantes,Zin Stress,43949.6451168831,83.0
2019-08-08,Ana Maria,Cali,Importados,Fertirrigación,Hierro,40597.8226247086,34.0
2019-08-08,Juliana,Cartagena,Importados,Fertirrigación,Hierro,38330.8671730492,58.0
2019-08-08,Camila,Cali,Importados,Bioestimulantes,Zin Stress,37431.1836956377,87.0
2019-08-08,Juliana,Bogotá,Importados,Fertirrigación,Manganeso,37321.6167541347,49.0
2019-08-08,Juliana,Medellín,Nacionales,Coadyuvantes,Fluyex,37127.174012876,90.0
2019-08-10,Ana Maria,Medellín,Importados,Especiales,Fruit Cover,43224.3428280608,24.0
2019-08-10,Ana Maria,Medellín,Nacionales,Coadyuvantes,Siliconex,42332.3753324453,37.0
2019-08-10,Ana Maria,Bogotá,Nacionales,Edáficos,Zinc,41036.0903907204,29.0
2019-08-10,Ana Maria,Barranquilla,Nacionales,Coadyuvantes,Fluyex,40684.2416208236,49.0
2019-08-10,Juliana,Medellín,Importados,Especiales,Solugybb,38391.0518310578,46.0
2019-08-11,Ana Maria,Medellín,Importados,Bioestimulantes,Cogollando,54073.0,47.0
2019-08-11,Camila,Medellín,Importados,Especiales,Fruit Cover,54092.0,84.0
2019-08-11,Juliana,Cali,Nacionales,Coadyuvantes,Trionex,40369.4295635476,90.0
2019-08-11,Ana Maria,Cali,Nacionales,Coadyuvantes,Trionex,37938.8952978133,29.0
2019-08-12,Camila,Cali,Nacionales,Foliares,Molib-K,42721.2608149628,77.0
2019-08-12,Juliana,Barranquilla,Importados,Bioestimulantes,Aminogib,41549.9747783328,87.0
2019-08-12,Ana Maria,Bogotá,Importados,Especiales,Solugybb,39914.1866375846,55.0
2019-08-12,Camila,Bogotá,Importados,Especiales,Fruit Cover,37343.2215031635,41.0
2019-08-12,Ana Maria,Cartagena,Importados,Especiales,Fruit Cover,37128.7172092352,25.0
2019-08-13,Camila,Bogotá,Nacionales,Foliares,Rendimiento,52151.0,68.0
2019-08-13,Juliana,Bogotá,Importados,Fertirrigación,Manganeso,43764.4615537795,46.0
2019-08-13,Ana Maria,Cartagena,Nacionales,Foliares,Molib-K,43142.5534210234,45.0
2019-08-13,Camila,Medellín,Importados,Fertirrigación,Hierro,39198.1435269175,86.0
2019-08-13,Camila,Bogotá,Nacionales,Coadyuvantes,Siliconex,37540.7506371406,78.0
2019-08-14,Juliana,Medellín,Nacionales,Foliares,Desarrollo,43042.2456576757,30.0
2019-08-14,Ana Maria,Medellín,Importados,Fertirrigación,Hierro,42887.926021756,83.0
2019-08-14,Camila,Bogotá,Nacionales,Edáficos,Boro,42418.7943285603,33.0
2019-08-14,Ana Maria,Medellín,Nacionales,Coadyuvantes,Siliconex,40789.178973249,42.0
2019-08-14,Ana Maria,Bogotá,Nacionales,Foliares,Rendimiento,39295.3648975469,63.0
2019-08-14,Juliana,Medellín,Nacionales,Foliares,Triplehoja,39151.8476361416,52.0
2019-08-14,Juliana,Cali,Nacionales,Foliares,Desarrollo,38070.066988345,32.0
2019-08-15,Ana Maria,Cartagena,Nacionales,Coadyuvantes,Trionex,43809.2142481962,84.0
2019-08-15,Camila,Cartagena,Importados,Fertirrigación,Calcio,43157.9853846154,27.0
2019-08-15,Camila,Barranquilla,Nacionales,Edáficos,Campofos,41911.0827263847,60.0
2019-08-15,Juliana,Barranquilla,Nacionales,Coadyuvantes,Siliconex,40556.1563230103,86.0
2019-08-15,Camila,Cali,Nacionales,Foliares,Molib-K,38801.5420626041,54.0
2019-08-15,Juliana,Cali,Importados,Especiales,Fruit Cover,38499.0755762016,47.0
2019-08-16,Camila,Medellín,Nacionales,Foliares,Desarrollo,39343.203984682,46.0
2019-08-16,Juliana,Bogotá,Importados,Bioestimulantes,Aminogib,36909.5833262293,30.0
2019-08-17,Ana Maria,Cali,Nacionales,Foliares,Desarrollo,42853.9757018537,30.0
2019-08-17,Ana Maria,Cali,Importados,Bioestimulantes,Actiplant,41566.9499382839,46.0
2019-08-17,Ana Maria,Barranquilla,Nacionales,Edáficos,Zinc,38928.0841640581,26.0
2019-08-17,Ana Maria,Cali,Nacionales,Foliares,Triplehoja,37085.5077111777,29.0
2019-08-18,Camila,Cali,Importados,Bioestimulantes,Zin Stress,42406.4487576867,85.0
2019-08-18,Ana Maria,Barranquilla,Nacionales,Foliares,Molib-K,42051.5135950716,79.0
2019-08-18,Camila,Cartagena,Importados,Fertirrigación,Calcio,40043.8151317571,88.0
2019-08-21,Juliana,Bogotá,Nacionales,Coadyuvantes,Aquafull,40907.0,81.0
2019-08-21,Juliana,Bogotá,Importados,Bioestimulantes,Cogollando,39039.1943019203,62.0
2019-08-21,Ana Maria,Cartagena,Importados,Especiales,Solugybb,37374.0854303474,38.0
2019-08-21,Ana Maria,Barranquilla,Nacionales,Foliares,Fertiverdor,37099.3964784105,79.0
2019-08-22,Juliana,Bogotá,Nacionales,Edáficos,Boro,42394.0,41.0
2019-08-22,Juliana,Barranquilla,Importados,Fertirrigación,Frutales,42747.4951530691,82.0
2019-08-22,Ana Maria,Cartagena,Nacionales,Edáficos,Campofos,41120.9661904762,24.0
2019-08-23,Camila,Cartagena,Nacionales,Foliares,Rendimiento,52151.0,72.0
2019-08-23,Juliana,Medellín,Nacionales,Edáficos,Campofos,40877.0,65.0
2019-08-23,Camila,Cali,Importados,Especiales,Solugybb,42672.0,36.0
2019-08-23,Juliana,Bogotá,Nacionales,Foliares,Rendimiento,43148.7262064602,40.0
2019-08-23,Camila,Barranquilla,Nacionales,Coadyuvantes,Aquafull,43065.3936030636,56.0
2019-08-23,Camila,Cali,Nacionales,Coadyuvantes,Fluyex,42350.8936887557,23.0
2019-08-24,Camila,Barranquilla,Importados,Fertirrigación,Manganeso,50591.0,35.0
2019-08-24,Camila,Bogotá,Nacionales,Edáficos,Zinc,39545.3627077367,48.0
2019-08-25,Ana Maria,Cali,Nacionales,Foliares,Triplehoja,43258.2931479631,37.0
2019-08-25,Camila,Barranquilla,Nacionales,Coadyuvantes,Fluyex,42784.5318656899,73.0
2019-08-25,Camila,Barranquilla,Importados,Fertirrigación,Humus 15,40617.8841773782,77.0
2019-08-25,Camila,Cartagena,Nacionales,Edáficos,Zinc,39931.1617975358,32.0
2019-08-25,Camila,Cali,Nacionales,Coadyuvantes,Trionex,37435.8132847153,42.0
2019-08-26,Camila,Cartagena,Importados,Bioestimulantes,Zin Stress,42285.0,36.0
2019-08-26,Juliana,Cali,Importados,Especiales,Solugybb,42906.4443780664,36.0
2019-08-26,Camila,Cali,Importados,Especiales,Solugybb,41293.8041827062,59.0
2019-08-26,Ana Maria,Medellín,Nacionales,Foliares,Fertiverdor,41028.3744089244,45.0
2019-08-26,Camila,Barranquilla,Nacionales,Coadyuvantes,Siliconex,40974.3625363525,73.0
2019-08-26,Camila,Barranquilla,Nacionales,Edáficos,Boro,39690.4231655012,65.0
2019-08-27,Camila,Medellín,Nacionales,Coadyuvantes,Siliconex,54732.0,72.0
2019-08-27,Ana Maria,Bogotá,Importados,Fertirrigación,Manganeso,50591.0,48.0
2019-08-27,Ana Maria,Cali,Nacionales,Edáficos,Zinc,42838.5437382617,56.0
2019-08-27,Juliana,Cali,Nacionales,Edáficos,Campofos,42475.8925938506,33.0
2019-08-27,Ana Maria,Bogotá,Nacionales,Foliares,Fertiverdor,41523.7404402264,21.0
2019-08-27,Camila,Cali,Nacionales,Coadyuvantes,Fluyex,40776.8334023754,45.0
2019-08-28,Juliana,Barranquilla,Nacionales,Foliares,Creciplant,43869.3989062049,66.0
2019-08-29,Camila,Cali,Importados,Especiales,Fruit Cover,54092.0,31.0
2019-08-29,Juliana,Medellín,Importados,Fertirrigación,Hierro,58570.0,32.0
2019-08-29,Camila,Cartagena,Importados,Fertirrigación,Manganeso,50591.0,54.0
2019-08-30,Juliana,Bogotá,Nacionales,Foliares,Desarrollo,26057.0,33.0
2019-08-30,Camila,Bogotá,Nacionales,Edáficos,Zinc,41565.4067419247,88.0
2019-08-30,Camila,Cartagena,Nacionales,Foliares,Molib-K,40108.6293788434,78.0
2019-08-30,Ana Maria,Cartagena,Nacionales,Foliares,Desarrollo,39596.2881875902,44.0
2019-08-30,Ana Maria,Cali,Nacionales,Coadyuvantes,Aquafull,37323.1599504939,29.0
2019-08-31,Juliana,Medellín,Nacionales,Foliares,Rendimiento,52151.0,89.0
2019-08-31,Juliana,Cartagena,Nacionales,Coadyuvantes,Siliconex,43049.9616394716,32.0
2019-08-31,Camila,Barranquilla,Nacionales,Foliares,Triplehoja,42966.629036075,47.0
